model,source_file,task_id,year,class,original_task_id,math_category,is_text_only,ground_truth,prediction,is_correct,format_valid,error_type,error,inference_time,input_tokens
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_3und4_B5,2025,3und4,B5,Arithmetik,False,A,C,False,True,,,0.2435,562
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_3und4_B6,2025,3und4,B6,Geometrie,False,C,E,False,True,,,0.2195,424
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_3und4_B7,2025,3und4,B7,Arithmetik,True,B,D,False,True,,,0.235,516
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_3und4_B8,2025,3und4,B8,Stochastik,True,D,E,False,True,,,0.2208,424
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_3und4_C1,2025,3und4,C1,Arithmetik,False,D,C,False,True,,,0.257,608
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_3und4_C2,2025,3und4,C2,Geometrie,False,B,B,True,True,,,0.2846,746
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_3und4_C3,2025,3und4,C3,Arithmetik,False,B,B,True,True,,,0.2365,516
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_3und4_C4,2025,3und4,C4,Geometrie,False,C,C,True,True,,,0.237,516
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_3und4_C5,2025,3und4,C5,Geometrie,False,D,D,True,True,,,0.2707,700
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_3und4_C6,2025,3und4,C6,Algebra,True,C,C,True,True,,,0.232,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_3und4_C7,2025,3und4,C7,Geometrie,False,A,C,False,True,,,0.2198,424
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_3und4_C8,2025,3und4,C8,Algebra,False,C,B,False,True,,,0.3094,838
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_A1,2025,5und6,A1,unknown,False,E,C,False,True,,,0.2598,608
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_A2,2025,5und6,A2,Geometrie,False,B,E,False,True,,,0.2159,378
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_A3,2025,5und6,A3,Geometrie,False,D,D,True,True,,,0.2171,424
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_A4,2025,5und6,A4,Arithmetik,False,A,B,False,True,,,0.2352,516
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_A5,2025,5und6,A5,Geometrie,False,A,E,False,True,,,0.2661,654
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_A6,2025,5und6,A6,Arithmetik,False,B,B,True,True,,,0.2402,516
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_A7,2025,5und6,A7,Arithmetik,False,B,C,False,True,,,0.2325,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_A8,2025,5und6,A8,Geometrie,True,C,C,True,True,,,0.2342,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_B1,2025,5und6,B1,Arithmetik,False,B,D,False,True,,,0.2337,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_B2,2025,5und6,B2,Geometrie,False,E,C,False,True,,,0.2357,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_B3,2025,5und6,B3,Arithmetik,False,D,A,False,True,,,0.3265,930
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_B4,2025,5und6,B4,Geometrie,False,D,D,True,True,,,0.2324,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_B6,2025,5und6,B6,Arithmetik,False,C,B,False,True,,,0.2328,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_B7,2025,5und6,B7,Algebra,True,D,D,True,True,,,0.2191,424
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_B8,2025,5und6,B8,Stochastik,False,A,D,False,True,,,0.2555,597
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_C1,2025,5und6,C1,Stochastik,True,C,D,False,True,,,0.327,930
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_C2,2025,5und6,C2,Algebra,False,C,C,True,True,,,0.2316,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_C3,2025,5und6,C3,Geometrie,False,B,B,True,True,,,0.2177,424
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_C4,2025,5und6,C4,Geometrie,False,E,C,False,True,,,0.2316,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_C5,2025,5und6,C5,Arithmetik,True,D,D,True,True,,,0.2437,562
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_C6,2025,5und6,C6,Geometrie,False,A,D,False,True,,,0.2642,654
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_C7,2025,5und6,C7,Algebra,True,D,D,True,True,,,0.219,424
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_5und6_C8,2025,5und6,C8,Stochastik,True,B,C,False,True,,,0.2419,562
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_A1,2025,7und8,A1,Arithmetik,True,D,D,True,True,,,0.2098,332
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_A2,2025,7und8,A2,Geometrie,False,E,E,True,True,,,0.2149,378
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_A3,2025,7und8,A3,Arithmetik,False,B,E,False,True,,,0.2141,378
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_A4,2025,7und8,A4,Geometrie,False,A,B,False,True,,,0.2139,378
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_A5,2025,7und8,A5,Geometrie,False,B,C,False,True,,,0.2186,424
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_A6,2025,7und8,A6,Arithmetik,True,E,E,True,True,,,0.2112,332
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_A7,2025,7und8,A7,Arithmetik,False,B,D,False,True,,,0.2593,608
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_A8,2025,7und8,A8,Geometrie,False,C,D,False,True,,,0.2215,424
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_A9,2025,7und8,A9,Arithmetik,True,A,A,True,True,,,0.2077,332
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_A10,2025,7und8,A10,Stochastik,False,E,E,True,True,,,0.2191,424
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_B1,2025,7und8,B1,Arithmetik,True,A,D,False,True,,,0.23,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_B2,2025,7und8,B2,Geometrie,False,C,E,False,True,,,0.2314,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_B3,2025,7und8,B3,Arithmetik,True,B,E,False,True,,,0.2181,378
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_B4,2025,7und8,B4,Arithmetik,False,D,C,False,True,,,0.232,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_B5,2025,7und8,B5,unknown,False,D,C,False,True,,,0.2587,608
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_B6,2025,7und8,B6,Arithmetik,False,D,C,False,True,,,0.214,378
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_B7,2025,7und8,B7,Algebra,True,A,B,False,True,,,0.2213,424
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_B9,2025,7und8,B9,Arithmetik,True,E,C,False,True,,,0.2338,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_C1,2025,7und8,C1,Geometrie,True,D,C,False,True,,,0.2188,378
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_C2,2025,7und8,C2,Algebra,True,A,D,False,True,,,0.2114,332
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_C3,2025,7und8,C3,Geometrie,False,C,C,True,True,,,0.2603,608
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_C4,2025,7und8,C4,Stochastik,True,B,B,True,True,,,0.2384,516
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_C5,2025,7und8,C5,Arithmetik,False,C,B,False,True,,,0.2126,378
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_C6,2025,7und8,C6,Stochastik,True,D,A,False,True,,,0.223,424
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_C7,2025,7und8,C7,Algebra,True,B,D,False,True,,,0.2099,332
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_C8,2025,7und8,C8,Geometrie,False,E,D,False,True,,,0.2656,654
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_C9,2025,7und8,C9,Arithmetik,True,A,D,False,True,,,0.2377,516
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_7und8_C10,2025,7und8,C10,Stochastik,False,D,C,False,True,,,0.2707,700
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_A1,2025,9und10,A1,Geometrie,False,D,D,True,True,,,0.2175,378
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_A2,2025,9und10,A2,Stochastik,True,B,B,True,True,,,0.2096,332
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_A3,2025,9und10,A3,Geometrie,False,E,B,False,True,,,0.2163,424
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_A4,2025,9und10,A4,Arithmetik,True,C,E,False,True,,,0.2098,332
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_A5,2025,9und10,A5,Geometrie,False,D,B,False,True,,,0.232,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_A6,2025,9und10,A6,Arithmetik,True,B,B,True,True,,,0.2108,332
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_A7,2025,9und10,A7,Arithmetik,True,C,D,False,True,,,0.2403,562
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_A8,2025,9und10,A8,Stochastik,False,D,D,True,True,,,0.2092,332
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_A9,2025,9und10,A9,Stochastik,False,A,B,False,True,,,0.2398,516
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_A10,2025,9und10,A10,Algebra,True,A,C,False,True,,,0.2083,332
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_B1,2025,9und10,B1,Geometrie,False,B,E,False,True,,,0.2159,378
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_B2,2025,9und10,B2,Arithmetik,True,B,E,False,True,,,0.2323,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_B3,2025,9und10,B3,Stochastik,True,E,C,False,True,,,0.2152,378
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_B4,2025,9und10,B4,Algebra,True,C,E,False,True,,,0.2164,378
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_B5,2025,9und10,B5,Arithmetik,False,E,E,True,True,,,0.2184,424
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_B6,2025,9und10,B6,Arithmetik,True,A,C,False,True,,,0.2325,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_B7,2025,9und10,B7,unknown,False,B,D,False,True,,,0.216,378
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_B8,2025,9und10,B8,Arithmetik,True,D,D,True,True,,,0.2102,332
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_B9,2025,9und10,B9,Stochastik,False,D,C,False,True,,,0.2365,516
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_B10,2025,9und10,B10,Stochastik,True,C,B,False,True,,,0.2362,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_C1,2025,9und10,C1,Geometrie,False,D,D,True,True,,,0.2405,516
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_C2,2025,9und10,C2,Arithmetik,True,B,C,False,True,,,0.2632,654
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_C3,2025,9und10,C3,Algebra,False,C,D,False,True,,,0.2567,608
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_C4,2025,9und10,C4,Geometrie,False,B,E,False,True,,,0.221,424
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_C5,2025,9und10,C5,Stochastik,True,A,B,False,True,,,0.2384,516
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_C6,2025,9und10,C6,Geometrie,False,C,C,True,True,,,0.2376,516
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_C7,2025,9und10,C7,Algebra,True,E,B,False,True,,,0.2398,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_C9,2025,9und10,C9,Stochastik,False,E,D,False,True,,,0.2189,424
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_9und10_C10,2025,9und10,C10,Stochastik,True,B,D,False,True,,,0.2661,654
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_A1,2025,11bis13,A1,Arithmetik,True,C,E,False,True,,,0.2102,332
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_A2,2025,11bis13,A2,Geometrie,False,A,E,False,True,,,0.229,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_A3,2025,11bis13,A3,Arithmetik,True,D,C,False,True,,,0.2101,332
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_A4,2025,11bis13,A4,Geometrie,False,C,E,False,True,,,0.2339,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_A5,2025,11bis13,A5,Stochastik,True,D,B,False,True,,,0.2114,332
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_A7,2025,11bis13,A7,Algebra,True,E,E,True,True,,,0.1989,307
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_A8,2025,11bis13,A8,Geometrie,True,B,D,False,True,,,0.2311,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_A9,2025,11bis13,A9,Stochastik,True,D,E,False,True,,,0.2125,332
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_A10,2025,11bis13,A10,Arithmetik,True,C,C,True,True,,,0.2205,424
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_B1,2025,11bis13,B1,Geometrie,False,E,E,True,True,,,0.2581,608
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_B2,2025,11bis13,B2,Stochastik,True,D,A,False,True,,,0.2066,332
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_B3,2025,11bis13,B3,Geometrie,False,E,C,False,True,,,0.219,378
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_B4,2025,11bis13,B4,Geometrie,False,B,D,False,True,,,0.2299,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_B5,2025,11bis13,B5,Algebra,False,C,C,True,True,,,0.3068,838
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_B6,2025,11bis13,B6,Stochastik,True,A,B,False,True,,,0.21,342
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_B7,2025,11bis13,B7,Geometrie,True,B,E,False,True,,,0.2334,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_B8,2025,11bis13,B8,Algebra,True,E,E,True,True,,,0.2032,307
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_B10,2025,11bis13,B10,Geometrie,True,E,A,False,True,,,0.2154,424
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_C1,2025,11bis13,C1,Algebra,True,A,C,False,True,,,0.2387,516
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_C2,2025,11bis13,C2,unknown,False,B,B,True,True,,,0.2431,562
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_C3,2025,11bis13,C3,Stochastik,True,D,E,False,True,,,0.2424,562
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_C4,2025,11bis13,C4,Geometrie,False,D,B,False,True,,,0.2114,332
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_C5,2025,11bis13,C5,Stochastik,False,B,B,True,True,,,0.2678,654
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_C6,2025,11bis13,C6,Algebra,True,C,C,True,True,,,0.2327,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_C7,2025,11bis13,C7,Geometrie,False,E,B,False,True,,,0.2353,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_C8,2025,11bis13,C8,Geometrie,False,B,C,False,True,,,0.2176,424
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_C9,2025,11bis13,C9,Arithmetik,False,A,D,False,True,,,0.2333,470
Ovis2.5-9B-vLLM,Ovis2.5-9B-vLLM_results.jsonl,2025_11bis13_C10,2025,11bis13,C10,Geometrie,False,B,D,False,True,,,0.2339,470
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_A1,2025,3und4,,Geometrie,False,D,B,False,,,,2.9339,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_A2,2025,3und4,,Geometrie,False,C,C,True,,,,13.5603,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_A3,2025,3und4,,Geometrie,False,A,C,False,,,,2.9823,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_A4,2025,3und4,,Arithmetik,True,E,D,False,,,,2.5329,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_A5,2025,3und4,,Geometrie,False,A,D,False,,,,3.7258,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_A6,2025,3und4,,Geometrie,False,B,D,False,,,,4.2387,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_A7,2025,3und4,,Geometrie,False,D,A,False,,,,2.6981,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_A8,2025,3und4,,Arithmetik,True,E,E,True,,,,4.0916,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_B1,2025,3und4,,Geometrie,False,E,D,False,,,,2.6885,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_B2,2025,3und4,,Arithmetik,False,E,E,True,,,,13.6039,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_B3,2025,3und4,,Geometrie,False,B,D,False,,,,6.167,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_B4,2025,3und4,,Stochastik,False,E,E,True,,,,3.8662,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_B5,2025,3und4,,Arithmetik,False,A,A,True,,,,3.6326,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_B6,2025,3und4,,Geometrie,False,C,B,False,,,,6.3723,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_B7,2025,3und4,,Arithmetik,True,B,B,True,,,,13.6188,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_B8,2025,3und4,,Stochastik,True,D,D,True,,,,13.6228,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_C1,2025,3und4,,Arithmetik,False,D,E,False,,,,13.9126,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_C2,2025,3und4,,Geometrie,False,B,C,False,,,,3.7915,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_C3,2025,3und4,,Arithmetik,False,B,B,True,,,,7.4337,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_C4,2025,3und4,,Geometrie,False,C,A,False,,,,3.7648,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_C5,2025,3und4,,Geometrie,False,D,D,True,,,,5.605,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_C6,2025,3und4,,Algebra,True,C,C,True,,,,7.8597,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_C7,2025,3und4,,Geometrie,False,A,A,True,,,,13.6004,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_C8,2025,3und4,,Algebra,False,C,B,False,,,,13.8862,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_A1,2025,5und6,,unknown,False,E,E,True,,,,3.5093,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_A2,2025,5und6,,Geometrie,False,B,E,False,,,,2.5001,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_A3,2025,5und6,,Geometrie,False,D,D,True,,,,2.5906,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_A4,2025,5und6,,Arithmetik,False,A,C,False,,,,13.6068,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_A5,2025,5und6,,Geometrie,False,A,B,False,,,,3.81,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_A6,2025,5und6,,Arithmetik,False,B,B,True,,,,13.65,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_A7,2025,5und6,,Arithmetik,False,B,C,False,,,,5.4684,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_A8,2025,5und6,,Geometrie,True,C,C,True,,,,13.5705,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_B1,2025,5und6,,Arithmetik,False,B,D,False,,,,13.6445,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_B2,2025,5und6,,Geometrie,False,E,E,True,,,,5.0312,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_B3,2025,5und6,,Arithmetik,False,D,A,False,,,,4.2132,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_B4,2025,5und6,,Geometrie,False,D,C,False,,,,3.6876,
